timestamp_utc,pollutant_value,pollutant_unit,latitude,longitude,location_name,parameter_name
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T13:00:00+02:00'}",10.3,,45.2593039,18.25473422,,
"{'utc': '2025-09-19T12:00:00Z', 'local': '2025-09-19T15:00:00+03:00'}",544.6699829101562,,26.1507627,50.5102152,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",5.8,,40.770908,-74.036218,,
"{'utc': '2025-10-04T12:05:26Z', 'local': '2025-10-04T05:05:26-07:00'}",5.28,,37.05037,-122.02219,,
"{'utc': '2025-10-04T11:59:51Z', 'local': '2025-10-04T07:59:51-04:00'}",3.53,,28.06786,-82.4236,,
"{'utc': '2025-10-04T12:00:54Z', 'local': '2025-10-04T16:00:54+04:00'}",13.41,,40.15758,44.45989,,
"{'utc': '2025-10-04T12:07:03Z', 'local': '2025-10-04T05:07:03-07:00'}",6.15,,45.52871,-122.97243,,
"{'utc': '2025-10-04T12:06:40Z', 'local': '2025-10-04T05:06:40-07:00'}",2.7,,39.3638,-121.24625,,
"{'utc': '2025-07-21T01:03:32Z', 'local': '2025-07-21T05:03:32+04:00'}",2706.28,,40.21142,44.51274,,
"{'utc': '2025-10-04T11:54:14Z', 'local': '2025-10-04T07:54:14-04:00'}",13.08,,41.46472,-81.53595,,
"{'utc': '2025-10-04T12:00:37Z', 'local': '2025-10-04T05:00:37-07:00'}",4.09,,38.8044,-123.01825,,
"{'utc': '2025-10-04T12:05:37Z', 'local': '2025-10-04T06:05:37-06:00'}",5.07,,40.59293,-105.1414,,
"{'utc': '2025-10-04T12:05:45Z', 'local': '2025-10-04T05:05:45-07:00'}",4.38,,42.33237,-122.88905,,
"{'utc': '2025-05-13T11:03:08Z', 'local': '2025-05-13T15:03:08+04:00'}",12.44,,40.20251,44.53304,,
"{'utc': '2025-10-04T12:04:15Z', 'local': '2025-10-04T05:04:15-07:00'}",4.79,,34.06639,-118.22667,,
"{'utc': '2019-04-14T23:00:00Z', 'local': '2019-04-14T16:00:00-07:00'}",9.662436,,37.924805,-122.3811,,
"{'utc': '2025-10-04T12:03:59Z', 'local': '2025-10-04T16:03:59+04:00'}",14.02,,40.21882,44.57652,,
"{'utc': '2025-10-04T11:53:47Z', 'local': '2025-10-04T15:53:47+04:00'}",20.19,,40.20369,44.54071,,
"{'utc': '2025-10-04T12:05:35Z', 'local': '2025-10-04T06:05:35-06:00'}",4.56,,40.59287,-105.14134,,
"{'utc': '2025-10-04T12:06:07Z', 'local': '2025-10-04T05:06:07-07:00'}",6.45,,36.97669,-121.86242,,
"{'utc': '2025-10-04T12:07:02Z', 'local': '2025-10-04T05:07:02-07:00'}",4.55,,43.74442,-122.48024,,
"{'utc': '2025-10-04T12:06:47Z', 'local': '2025-10-04T16:06:47+04:00'}",15.6,,40.18233,44.48088,,
"{'utc': '2025-10-04T12:04:56Z', 'local': '2025-10-04T05:04:56-07:00'}",4.28,,39.52197,-119.79552,,
"{'utc': '2025-10-04T12:01:59Z', 'local': '2025-10-04T16:01:59+04:00'}",18.83,,40.17785,44.54284,,
"{'utc': '2025-10-04T11:52:45Z', 'local': '2025-10-04T15:52:45+04:00'}",5.71,,40.19762,44.55647,,
"{'utc': '2025-10-04T12:03:16Z', 'local': '2025-10-04T16:03:16+04:00'}",21.24,,40.18906,44.472,,
"{'utc': '2025-10-04T12:04:21Z', 'local': '2025-10-04T05:04:21-07:00'}",3.92,,42.33237,-122.88905,,
"{'utc': '2025-10-04T12:05:00Z', 'local': '2025-10-04T16:05:00+04:00'}",13.39,,40.21069,44.514,,
"{'utc': '2025-06-19T00:01:39Z', 'local': '2025-06-19T04:01:39+04:00'}",8.83,,40.14499,44.49662,,
"{'utc': '2025-10-04T12:05:34Z', 'local': '2025-10-04T16:05:34+04:00'}",13.53,,40.19611,44.50853,,
"{'utc': '2025-06-24T11:51:01Z', 'local': '2025-06-24T15:51:01+04:00'}",9.26,,40.19366,44.447,,
"{'utc': '2025-10-04T11:54:15Z', 'local': '2025-10-04T15:54:15+04:00'}",12.08,,40.19745,44.55741,,
"{'utc': '2025-10-04T12:07:08Z', 'local': '2025-10-04T16:07:08+04:00'}",14.7,,40.2,44.53648,,
"{'utc': '2025-10-04T11:52:41Z', 'local': '2025-10-04T15:52:41+04:00'}",14.46,,40.19758,44.51112,,
"{'utc': '2025-10-04T12:05:47Z', 'local': '2025-10-04T08:05:47-04:00'}",12.13,,42.40798,-85.37172,,
"{'utc': '2025-10-04T11:56:55Z', 'local': '2025-10-04T15:56:55+04:00'}",9.04,,40.18257,44.48123,,
"{'utc': '2024-11-10T07:52:24Z', 'local': '2024-11-10T11:52:24+04:00'}",0.0,,40.19203,44.54306,,
"{'utc': '2025-10-04T11:54:34Z', 'local': '2025-10-04T07:54:34-04:00'}",4.67,,44.08976,-70.21443,,
"{'utc': '2025-05-12T05:02:20Z', 'local': '2025-05-12T09:02:20+04:00'}",3173.05,,40.19635,44.50789,,
"{'utc': '2025-10-04T12:07:04Z', 'local': '2025-10-04T05:07:04-07:00'}",6.76,,37.87895,-122.24729,,
"{'utc': '2025-10-04T11:51:04Z', 'local': '2025-10-04T04:51:04-07:00'}",5.64,,36.7753,-121.66755,,
"{'utc': '2025-10-04T11:59:23Z', 'local': '2025-10-04T15:59:23+04:00'}",15.04,,40.21921,44.48644,,
"{'utc': '2025-06-04T03:51:09Z', 'local': '2025-06-04T07:51:09+04:00'}",9.51,,40.22014,44.48396,,
"{'utc': '2025-10-04T12:04:52Z', 'local': '2025-10-04T05:04:52-07:00'}",4.66,,39.52196,-119.79552,,
"{'utc': '2025-10-04T12:01:38Z', 'local': '2025-10-04T16:01:38+04:00'}",15.22,,40.20529,44.54433,,
"{'utc': '2025-10-04T11:52:13Z', 'local': '2025-10-04T15:52:13+04:00'}",14.0,,40.21913,44.48568,,
"{'utc': '2025-10-04T11:59:43Z', 'local': '2025-10-04T04:59:43-07:00'}",2.07,,38.50113,-122.99817,,
"{'utc': '2025-10-04T11:52:22Z', 'local': '2025-10-04T15:52:22+04:00'}",14.2,,40.20317,44.5415,,
"{'utc': '2025-10-04T11:54:57Z', 'local': '2025-10-04T07:54:57-04:00'}",4.65,,27.98657,-82.38279,,
"{'utc': '2025-10-04T11:59:07Z', 'local': '2025-10-04T15:59:07+04:00'}",14.56,,40.20127,44.51569,,
"{'utc': '2025-06-24T11:52:23Z', 'local': '2025-06-24T15:52:23+04:00'}",7.89,,40.19401,44.44671,,
"{'utc': '2025-10-04T11:54:35Z', 'local': '2025-10-04T15:54:35+04:00'}",14.17,,40.20107,44.51587,,
"{'utc': '2025-10-04T12:01:46Z', 'local': '2025-10-04T16:01:46+04:00'}",3.65,,40.17452,44.53518,,
"{'utc': '2025-10-03T21:06:34Z', 'local': '2025-10-03T14:06:34-07:00'}",3.41,,38.53354,-121.45368,,
"{'utc': '2025-09-02T13:58:22Z', 'local': '2025-09-02T09:58:22-04:00'}",5.11,,42.28397,-83.74651,,
"{'utc': '2025-10-04T12:06:27Z', 'local': '2025-10-04T05:06:27-07:00'}",5.6,,39.76168,-121.84047,,
"{'utc': '2025-10-04T12:04:04Z', 'local': '2025-10-04T08:04:04-04:00'}",3317.97,,41.4646,-81.56479,,
"{'utc': '2025-10-04T12:05:27Z', 'local': '2025-10-04T05:05:27-07:00'}",3.59,,39.45309,-121.04821,,
"{'utc': '2017-11-28T23:00:00Z', 'local': '2017-11-28T16:00:00-07:00'}",8.6,,45.782181,-108.511528,,
"{'utc': '2025-10-04T11:56:18Z', 'local': '2025-10-04T15:56:18+04:00'}",17.09,,40.20648,44.55281,,
"{'utc': '2025-06-25T09:39:57Z', 'local': '2025-06-25T13:39:57+04:00'}",12.34,,40.19469,44.50967,,
"{'utc': '2025-06-25T15:50:55Z', 'local': '2025-06-25T19:50:55+04:00'}",35.9,,40.19441,44.5096,,
"{'utc': '2025-05-12T05:06:03Z', 'local': '2025-05-12T09:06:03+04:00'}",3041.25,,40.22111,44.48439,,
"{'utc': '2025-10-04T12:04:51Z', 'local': '2025-10-04T14:04:51+02:00'}",11.97,,45.7935,14.13159,,
"{'utc': '2025-10-04T11:57:57Z', 'local': '2025-10-04T15:57:57+04:00'}",15.41,,40.18095,44.51361,,
"{'utc': '2025-10-04T12:01:28Z', 'local': '2025-10-04T08:01:28-04:00'}",7.56,,38.9925,-76.83983,,
"{'utc': '2025-10-04T11:58:33Z', 'local': '2025-10-04T15:58:33+04:00'}",49.03,,40.15192,44.48662,,
"{'utc': '2025-10-04T12:05:34Z', 'local': '2025-10-04T05:05:34-07:00'}",5.13,,39.76168,-121.84047,,
"{'utc': '2025-10-04T12:00:07Z', 'local': '2025-10-04T16:00:07+04:00'}",16.12,,40.1577,44.46107,,
"{'utc': '2025-10-04T11:58:35Z', 'local': '2025-10-04T15:58:35+04:00'}",15.61,,40.20564,44.54468,,
"{'utc': '2025-10-04T11:58:10Z', 'local': '2025-10-04T15:58:10+04:00'}",14.84,,40.1814,44.48077,,
"{'utc': '2025-06-19T00:01:04Z', 'local': '2025-06-19T04:01:04+04:00'}",9.8,,40.14486,44.49704,,
"{'utc': '2025-04-05T01:58:35Z', 'local': '2025-04-04T19:58:35-06:00'}",5.3,,39.73215,-105.01531,,
"{'utc': '2025-05-13T04:17:45Z', 'local': '2025-05-13T08:17:45+04:00'}",16.42,,40.20288,44.53361,,
"{'utc': '2025-03-07T16:55:38Z', 'local': '2025-03-07T08:55:38-08:00'}",4.77,,37.76256,-122.50421,,
"{'utc': '2025-04-15T16:06:14Z', 'local': '2025-04-15T10:06:14-06:00'}",10.33,,39.73215,-105.01531,,
"{'utc': '2025-10-04T12:03:56Z', 'local': '2025-10-04T05:03:56-07:00'}",4.78,,39.52198,-119.79553,,
"{'utc': '2025-10-04T12:06:00Z', 'local': '2025-10-04T16:06:00+04:00'}",14.65,,40.18123,44.51389,,
"{'utc': '2025-10-04T11:36:48Z', 'local': '2025-10-04T07:36:48-04:00'}",11.65,,41.48523,-81.57493,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",3.0,,47.660055999826234,9.485674999726147,,
"{'utc': '2025-10-04T11:57:17Z', 'local': '2025-10-04T15:57:17+04:00'}",12.97,,40.20032,44.53688,,
"{'utc': '2025-10-04T12:02:26Z', 'local': '2025-10-04T16:02:26+04:00'}",27.42,,40.18192,44.48115,,
"{'utc': '2025-10-04T12:06:57Z', 'local': '2025-10-04T16:06:57+04:00'}",15.13,,40.15765,44.50447,,
"{'utc': '2025-10-03T13:00:00Z', 'local': '2025-10-03T07:00:00-06:00'}",3.3,,37.179,-113.30519999999999,,
"{'utc': '2025-10-04T12:06:16Z', 'local': '2025-10-04T06:06:16-06:00'}",5.24,,40.59295,-105.14136,,
"{'utc': '2025-10-04T12:01:49Z', 'local': '2025-10-04T16:01:49+04:00'}",21.0,,40.18961,44.47152,,
"{'utc': '2025-10-04T12:04:40Z', 'local': '2025-10-04T16:04:40+04:00'}",17.4,,40.15796,44.50491,,
"{'utc': '2025-10-04T12:00:51Z', 'local': '2025-10-04T05:00:51-07:00'}",4.39,,44.5629,-123.2724,,
"{'utc': '2025-10-04T12:03:25Z', 'local': '2025-10-04T16:03:25+04:00'}",13.11,,40.19815,44.5099,,
"{'utc': '2025-09-30T11:12:42Z', 'local': '2025-09-30T15:12:42+04:00'}",9.17,,40.19189,44.54274,,
"{'utc': '2025-04-15T01:32:02Z', 'local': '2025-04-15T05:32:02+04:00'}",30.35,,40.21918,44.57564,,
"{'utc': '2025-08-08T15:25:34Z', 'local': '2025-08-08T08:25:34-07:00'}",91.9,,43.74444,-122.48031,,
"{'utc': '2025-10-04T12:07:10Z', 'local': '2025-10-04T08:07:10-04:00'}",3.11,,44.81764,-68.77176,,
"{'utc': '2025-10-04T11:54:40Z', 'local': '2025-10-04T15:54:40+04:00'}",14.83,,40.15183,44.48587,,
"{'utc': '2025-10-04T12:05:29Z', 'local': '2025-10-04T08:05:29-04:00'}",3.87,,46.68231,-68.01611,,
"{'utc': '2025-10-04T12:00:26Z', 'local': '2025-10-04T16:00:26+04:00'}",14.91,,40.17792,44.54339,,
"{'utc': '2025-10-04T12:05:28Z', 'local': '2025-10-04T08:05:28-04:00'}",13.02,,42.28117,-83.77783,,
"{'utc': '2025-07-11T12:37:15Z', 'local': '2025-07-11T16:37:15+04:00'}",12.2,,40.10854,44.47083,,
"{'utc': '2022-10-16T15:45:00Z', 'local': '2022-10-16T21:15:00+05:30'}",47.5,,19.2058,72.8682,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T15:30:00+05:30'}",11.3,,21.219665,81.630094,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",14.0,,41.7347,123.2444,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T06:00:00-06:00'}",4.1,,42.65167,-111.61472,,
"{'utc': '2024-10-04T12:05:12Z', 'local': '2024-10-04T16:05:12+04:00'}",14.25,,40.20587,44.55283,,
"{'utc': '2025-10-04T11:51:11Z', 'local': '2025-10-04T15:51:11+04:00'}",9.09,,40.17419,44.53554,,
"{'utc': '2025-07-11T12:37:17Z', 'local': '2025-07-11T16:37:17+04:00'}",13.18,,40.10915,44.47167,,
"{'utc': '2024-07-18T15:00:00Z', 'local': '2024-07-18T17:00:00+02:00'}",48.93381118774414,,-28.731301,32.039016,,
"{'utc': '2024-07-31T18:00:00Z', 'local': '2024-07-31T20:00:00+02:00'}",46.400001525878906,,-29.7565448,31.0567579,,
"{'utc': '2025-10-04T12:05:22Z', 'local': '2025-10-04T05:05:22-07:00'}",3.92,,44.06392,-121.31321,,
"{'utc': '2018-04-25T17:00:00Z', 'local': '2018-04-25T19:00:00+02:00'}",20.0,,49.4016509339586,15.6099348606165,,
"{'utc': '2025-10-04T12:05:40Z', 'local': '2025-10-04T05:05:40-07:00'}",3.73,,44.06392,-121.31321,,
"{'utc': '2025-09-17T14:05:11Z', 'local': '2025-09-17T08:05:11-06:00'}",3.88,,43.60072,-116.34789,,
"{'utc': '2025-09-17T14:05:37Z', 'local': '2025-09-17T08:05:37-06:00'}",3.21,,43.6007,-116.34785,,
"{'utc': '2025-03-19T21:00:00Z', 'local': '2025-03-20T04:00:00+07:00'}",29.3,,13.69304,100.50244,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",53.0,,41.1386,121.13030000000002,,
"{'utc': '2024-10-02T13:00:00Z', 'local': '2024-10-02T13:00:00Z'}",5.270000020662944,,6.05246,-0.00783,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T20:00:00+08:00'}",25.934127073439342,,10.73104444747482,122.54764824038027,,
"{'utc': '2025-10-04T12:02:19Z', 'local': '2025-10-04T06:02:19-06:00'}",5.32,,40.16464,-105.10119,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",18.02545832792918,,48.11907,13.47243,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",5.6,,47.89371,-122.26982,,
"{'utc': '2025-02-21T22:00:00Z', 'local': '2025-02-21T14:00:00-08:00'}",0.35808333692451316,,37.95906133856275,-122.55829734200903,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",32.0,,30.2111,120.20720000000001,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",12.0,,24.476699999999997,118.15139999999998,,
"{'utc': '2025-10-04T12:06:41Z', 'local': '2025-10-04T05:06:41-07:00'}",4.73,,42.18961,-121.73142,,
"{'utc': '2025-10-04T12:03:50Z', 'local': '2025-10-04T05:03:50-07:00'}",5.54,,42.18961,-121.73142,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",11.0,,28.130799999999997,112.8908,,
"{'utc': '2025-05-04T21:00:00Z', 'local': '2025-05-04T17:00:00-04:00'}",1.5570833285649617,,43.21987697663326,-79.95349309041895,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",53.0,,36.77178,114.50634000000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",6.0,,36.69426099999999,-121.623271,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",6.0,,42.88830000000001,129.47,,
"{'utc': '2025-10-03T17:00:00Z', 'local': '2025-10-03T19:00:00+02:00'}",14.0,,45.04189999981362,7.625899999636858,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",7.3,,47.98660699972691,-4.09765799995523,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",9.7,,45.7690000000847,3.155000000424201,,
"{'utc': '2025-10-04T09:00:00Z', 'local': '2025-10-04T11:00:00+02:00'}",8.4,,45.60821999991515,5.270872000210893,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",2.728458309835858,,37.545265,-122.2370192,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",3.20166667898496,,43.34309,1.14968,,
"{'utc': '2021-09-29T01:00:00Z', 'local': '2021-09-28T18:00:00-07:00'}",1.0,,40.100977,-123.796585,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",8.627749999364218,,45.47678186384849,-75.68905705299647,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",29.0,,41.56459999999999,120.45209999999999,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",4.0,,49.10787800029262,9.733231000060142,,
"{'utc': '2025-10-04T08:00:00Z', 'local': '2025-10-04T12:00:00+04:00'}",5.1,,-20.88989300037236,55.46884000005781,,
"{'utc': '2025-10-04T12:04:30Z', 'local': '2025-10-04T20:04:30+08:00'}",14.51,,24.96753,121.18548,,
"{'utc': '2024-11-19T13:00:00Z', 'local': '2024-11-19T14:00:00+01:00'}",3.4,,46.162205000131344,-1.2143420000998442,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T19:00:00+07:00'}",6.6,,6.66638438023621,100.32726914385205,,
"{'utc': '2025-07-19T18:00:00Z', 'local': '2025-07-19T12:00:00-06:00'}",16.170000076293945,,43.5991695,-116.1839067,,
"{'utc': '2025-03-31T04:00:00Z', 'local': '2025-03-30T21:00:00-07:00'}",1.2471666634082794,,47.83896112888095,-122.18292808828552,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T07:00:00-05:00'}",13.275666681925456,,50.04670986886289,-96.3474109391633,,
"{'utc': '2024-08-12T01:00:00Z', 'local': '2024-08-11T18:00:00-07:00'}",2.0,,40.80059,-124.1584,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",5.0403750022252405,,43.87063844052163,-79.30815539793585,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T03:00:00+01:00'}",3.6,,50.9173964953363,-0.450878024184572,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",2.8,,46.130431999724166,3.425694000057739,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T07:00:00-05:00'}",12.4,,41.7547,-87.7136,,
